,YEAR,State_Abrv,COUNTY_Abrv,MME_Total,STATE,treatment_status,COUNTY,TOTAL_POP,_merge,MME_SHIPPED
4605,2010,WA,PEND OREILLE,9262608.8625,Washington,Treatment,Pend Oreille County,12983,both,713.4413357852577
4606,2010,WA,PIERCE,277785725.9747066,Washington,Treatment,Pierce County,795628,both,349.1402087089778
4607,2010,WA,SAN JUAN,4731105.558862502,Washington,Treatment,San Juan County,15783,both,299.75958682522344
4608,2010,WA,SKAGIT,45562172.51294959,Washington,Treatment,Skagit County,117102,both,389.08107899907424
4609,2010,WA,SKAMANIA,2999433.1125000007,Washington,Treatment,Skamania County,11102,both,270.1705199513602
4610,2010,WA,SNOHOMISH,346468845.57143205,Washington,Treatment,Snohomish County,715470,both,484.2534915110795
4611,2010,WA,SPOKANE,210604000.41788483,Washington,Treatment,Spokane County,472147,both,446.0559961577323
4612,2010,WA,STEVENS,24319327.09233751,Washington,Treatment,Stevens County,43486,both,559.2449775177646
4613,2010,WA,THURSTON,73980166.64339855,Washington,Treatment,Thurston County,253087,both,292.31120777992766
4614,2010,WA,WAHKIAKUM,810019.4249999997,Washington,Treatment,Wahkiakum County,3971,both,203.9837383530596
4615,2010,WA,WALLA WALLA,19730467.22250004,Washington,Treatment,Walla Walla County,58963,both,334.6245479792419
4616,2010,WA,WHATCOM,50394480.57566148,Washington,Treatment,Whatcom County,201628,both,249.9379083047071
4617,2010,WA,WHITMAN,8059799.460224997,Washington,Treatment,Whitman County,44791,both,179.94238709171478
4618,2010,WA,YAKIMA,67468869.2154351,Washington,Treatment,Yakima County,244485,both,275.9632256188932
4619,2011,AL,AUTAUGA,28682158.857937574,Alabama,Control,Autauga County,55227,both,519.3502970999253
4620,2011,AL,BALDWIN,107700165.8989131,Alabama,Control,Baldwin County,186558,both,577.3012462553903
4621,2011,AL,BARBOUR,9242986.62022501,Alabama,Control,Barbour County,27341,both,338.06322446966135
4622,2011,AL,BIBB,10732565.910225036,Alabama,Control,Bibb County,22745,both,471.8648454704346
4623,2011,AL,BLOUNT,16131819.716587614,Alabama,Control,Blount County,57560,both,280.2609401769912
4624,2011,AL,BULLOCK,2419820.1525,Alabama,Control,Bullock County,10675,both,226.68104473067913
4625,2011,AL,BUTLER,9228787.935450044,Alabama,Control,Butler County,20866,both,442.2883128270892
4626,2011,AL,CALHOUN,80762310.44703616,Alabama,Control,Calhoun County,117744,both,685.9144452968827
4627,2011,AL,CHAMBERS,23379941.846362684,Alabama,Control,Chambers County,34033,both,686.9785750995411
4628,2011,AL,CHEROKEE,21144365.227500144,Alabama,Control,Cherokee County,25989,both,813.5890271845836
4629,2011,AL,CHILTON,21731331.11317511,Alabama,Control,Chilton County,43689,both,497.4096709280393
4630,2011,AL,CHOCTAW,6700893.959999989,Alabama,Control,Choctaw County,13609,both,492.38694687339176
4631,2011,AL,CLARKE,10119839.377950067,Alabama,Control,Clarke County,25587,both,395.5070691347195
4632,2011,AL,CLAY,5531536.346362479,Alabama,Control,Clay County,13687,both,404.1452726209161
4633,2011,AL,CLEBURNE,3046828.3538624938,Alabama,Control,Cleburne County,14928,both,204.1015778310888
4634,2011,AL,COFFEE,19775634.71636253,Alabama,Control,Coffee County,50444,both,392.0314550067903
4635,2011,AL,COLBERT,45453635.01543671,Alabama,Control,Colbert County,54539,both,833.4152627557658
4636,2011,AL,CONECUH,7520159.591812499,Alabama,Control,Conecuh County,13195,both,569.9249406451306
4637,2011,AL,COOSA,1278147.884999999,Alabama,Control,Coosa County,11486,both,111.27876414765794
4638,2011,AL,COVINGTON,20687100.21862508,Alabama,Control,Covington County,38020,both,544.1109999638369
4639,2011,AL,CRENSHAW,3699543.0149999927,Alabama,Control,Crenshaw County,13894,both,266.269110047502
4640,2011,AL,CULLMAN,46268256.00112438,Alabama,Control,Cullman County,80410,both,575.4042532163211
4641,2011,AL,DALE,19705991.715450086,Alabama,Control,Dale County,50122,both,393.1605226337753
4642,2011,AL,DALLAS,14112426.70972515,Alabama,Control,Dallas County,43251,both,326.29133915343346
4643,2011,AL,ELMORE,31638542.5765502,Alabama,Control,Elmore County,79993,both,395.51638989099297
4644,2011,AL,ESCAMBIA,18713274.74636268,Alabama,Control,Escambia County,38204,both,489.82501168366343
4645,2011,AL,ETOWAH,111308544.69472463,Alabama,Control,Etowah County,104369,both,1066.4904779649573
4646,2011,AL,FAYETTE,6855907.061362487,Alabama,Control,Fayette County,17052,both,402.0588236783068
4647,2011,AL,FRANKLIN,25028422.69158771,Alabama,Control,Franklin County,31776,both,787.6517715127048
4648,2011,AL,GENEVA,9798720.82908756,Alabama,Control,Geneva County,26756,both,366.2251767486754
4649,2011,AL,GREENE,1275905.2575000005,Alabama,Control,Greene County,8903,both,143.3118339323824
4650,2011,AL,HALE,3934258.807500004,Alabama,Control,Hale County,15361,both,256.11996663628696
4651,2011,AL,HENRY,4157097.202499995,Alabama,Control,Henry County,17377,both,239.229855700063
4652,2011,AL,HOUSTON,50627004.73124827,Alabama,Control,Houston County,102488,both,493.9798291629095
4653,2011,AL,JACKSON,36090978.94908746,Alabama,Control,Jackson County,53214,both,678.2233801083825
4654,2011,AL,JEFFERSON,404258927.4374855,Alabama,Control,Jefferson County,658109,both,614.2735131072292
4655,2011,AL,LAMAR,7822354.159312518,Alabama,Control,Lamar County,14291,both,547.3622671130445
4656,2011,AL,LAUDERDALE,54832087.46587418,Alabama,Control,Lauderdale County,92607,both,592.0944147405075
4657,2011,AL,LAWRENCE,15489874.143862605,Alabama,Control,Lawrence County,34051,both,454.9021803724591
4658,2011,AL,LEE,24056723.558625113,Alabama,Control,Lee County,144130,both,166.90989772167566
4659,2011,AL,LIMESTONE,31468276.177725106,Alabama,Control,Limestone County,85557,both,367.8048105675176
4660,2011,AL,LOWNDES,1354561.2609,Alabama,Control,Lowndes County,11140,both,121.59436812387793
4661,2011,AL,MACON,3148961.997487497,Alabama,Control,Macon County,21284,both,147.94972737678523
4662,2011,AL,MADISON,211018757.90457982,Alabama,Control,Madison County,339565,both,621.4384813057288
4663,2011,AL,MARENGO,7416532.290899991,Alabama,Control,Marengo County,20661,both,358.96289099753113
4664,2011,AL,MARION,34724317.55658699,Alabama,Control,Marion County,30652,both,1132.8565038688173
4665,2011,AL,MARSHALL,76467465.78656048,Alabama,Control,Marshall County,93895,both,814.3933733059318
4666,2011,AL,MOBILE,184413301.3166026,Alabama,Control,Mobile County,413068,both,446.4478035495429
4667,2011,AL,MONROE,8188436.339999986,Alabama,Control,Monroe County,22796,both,359.20496315142947
4668,2011,AL,MONTGOMERY,71857562.31884691,Alabama,Control,Montgomery County,229189,both,313.5297170407258
4669,2011,AL,MORGAN,79520594.02522303,Alabama,Control,Morgan County,120024,both,662.5391090550476
4670,2011,AL,PERRY,1555580.1863625015,Alabama,Control,Perry County,10450,both,148.85934797727288
4671,2011,AL,PICKENS,4715018.306362475,Alabama,Control,Pickens County,19354,both,243.61983602162215
4672,2011,AL,PIKE,11533306.924087595,Alabama,Control,Pike County,33025,both,349.2295813501164
4673,2011,AL,RANDOLPH,7900631.506124991,Alabama,Control,Randolph County,22745,both,347.35684792811566
4674,2011,AL,RUSSELL,28591802.75681253,Alabama,Control,Russell County,54852,both,521.25360527989
4675,2011,AL,SHELBY,95307989.12493569,Alabama,Control,Shelby County,197952,both,481.4702004775687
4676,2011,AL,SUMTER,2339146.8449999983,Alabama,Control,Sumter County,13490,both,173.39858005930307
4677,2011,AL,TALLADEGA,43728587.47724909,Alabama,Control,Talladega County,81863,both,534.1679083010529
4678,2011,AL,TALLAPOOSA,13001481.378862604,Alabama,Control,Tallapoosa County,41402,both,314.03027338927114
4679,2011,AL,TUSCALOOSA,56657087.74469964,Alabama,Control,Tuscaloosa County,196745,both,287.9721860514861
4680,2011,AL,WALKER,103900400.89338692,Alabama,Control,Walker County,66585,both,1560.417524868768
4681,2011,AL,WASHINGTON,1043435.8356750013,Alabama,Control,Washington County,17355,both,60.1230674546241
4682,2011,AL,WILCOX,1086275.55,Alabama,Control,Wilcox County,11438,both,94.97075974820773
4683,2011,AL,WINSTON,18040702.942500155,Alabama,Control,Winston County,24362,both,740.526350155987
4684,2011,AZ,APACHE,7855510.949999995,Arizona,Control,Apache County,72182,both,108.82922265938869
4685,2011,AZ,COCHISE,68738490.279899,Arizona,Control,Cochise County,133097,both,516.4540919772722
4686,2011,AZ,COCONINO,35299934.54519978,Arizona,Control,Coconino County,134275,both,262.89282848780323
4687,2011,AZ,GILA,44194370.48497462,Arizona,Control,Gila County,53440,both,826.9904656619502
4688,2011,AZ,GRAHAM,45144496.41022481,Arizona,Control,Graham County,37126,both,1215.9806176325167
4689,2011,AZ,GREENLEE,1563218.6250000012,Arizona,Control,Greenlee County,8585,both,182.0872015142692
4690,2011,AZ,LA PAZ,8556663.499987494,Arizona,Control,La Paz County,20604,both,415.29137546046854
4691,2011,AZ,MARICOPA,1989036715.209243,Arizona,Control,Maricopa County,3874996,both,513.3003273317555
4692,2011,AZ,MOHAVE,174326073.03761828,Arizona,Control,Mohave County,202812,both,859.5451602351847
4693,2011,AZ,NAVAJO,36212987.61588731,Arizona,Control,Navajo County,107552,both,336.7021312099013
4694,2011,AZ,PIMA,723483049.2061675,Arizona,Control,Pima County,988381,both,731.9880179871602
4695,2011,AZ,PINAL,134011183.37516315,Arizona,Control,Pinal County,378041,both,354.4884903361359
4696,2011,AZ,SANTA CRUZ,5879814.584999985,Arizona,Control,Santa Cruz County,47667,both,123.35189093083234
4697,2011,AZ,YAVAPAI,129925260.27191252,Arizona,Control,Yavapai County,211044,both,615.6311492954669
4698,2011,AZ,YUMA,48785148.29066174,Arizona,Control,Yuma County,202841,both,240.50930675091197
4699,2011,CA,ALAMEDA,618681040.0418433,California,Control,Alameda County,1530915,both,404.1250102336467
4700,2011,CA,ALPINE,1816.2,California,Control,Alpine County,1093,both,1.661665141811528
4701,2011,CA,AMADOR,23760437.96156259,California,Control,Amador County,37543,both,632.8859697297123
4702,2011,CA,BUTTE,204297267.70129305,California,Control,Butte County,219975,both,928.7294815378705
4703,2011,CA,CALAVERAS,28222734.118799984,California,Control,Calaveras County,45160,both,624.9498254827278
4704,2011,CA,COLUSA,9831231.958612513,California,Control,Colusa County,21323,both,461.0623251236933
4705,2011,CA,CONTRA COSTA,319171014.1175663,California,Control,Contra Costa County,1065440,both,299.5673281626054
4706,2011,CA,DEL NORTE,20668081.590675104,California,Control,Del Norte County,28443,both,726.6491435739938
4707,2011,CA,EL DORADO,76540414.16489924,California,Control,El Dorado County,180936,both,423.0247942084452
4708,2011,CA,FRESNO,310443697.6417268,California,Control,Fresno County,939406,both,330.4680805122884
4709,2011,CA,GLENN,12496707.993862554,California,Control,Glenn County,28139,both,444.1063290757509
4710,2011,CA,HUMBOLDT,99541073.71451266,California,Control,Humboldt County,135243,both,736.0164571512955
4711,2011,CA,IMPERIAL,31636606.71566238,California,Control,Imperial County,175786,both,179.97227717601163
4712,2011,CA,INYO,7196313.694987493,California,Control,Inyo County,18392,both,391.2741243468624
4713,2011,CA,KERN,247510508.9081048,California,Control,Kern County,847970,both,291.8859262805345
4714,2011,CA,KINGS,37785758.52408733,California,Control,Kings County,151868,both,248.80658548270426
4715,2011,CA,LAKE,75393911.29496232,California,Control,Lake County,64251,both,1173.4278267258458
4716,2011,CA,LASSEN,33867029.79611256,California,Control,Lassen County,34246,both,988.9338841357402
4717,2011,CA,LOS ANGELES,1847919620.426721,California,Control,Los Angeles County,9876482,both,187.10302113917902
4718,2011,CA,MADERA,38661994.05408728,California,Control,Madera County,151675,both,254.9002410027182
4719,2011,CA,MARIN,78506240.62987421,California,Control,Marin County,255376,both,307.41432487733465
4720,2011,CA,MARIPOSA,5577258.285449995,California,Control,Mariposa County,18170,both,306.9487223692897
4721,2011,CA,MENDOCINO,52375870.15964957,California,Control,Mendocino County,87334,both,599.7191261095286
4722,2011,CA,MERCED,78996596.5022236,California,Control,Merced County,259297,both,304.6568086102947
4723,2011,CA,MODOC,6025589.3645250015,California,Control,Modoc County,9509,both,633.6722436139448
4724,2011,CA,MONO,2136829.8899999983,California,Control,Mono County,14422,both,148.164601996949
4725,2011,CA,MONTEREY,137286049.95675242,California,Control,Monterey County,420456,both,326.51704329763976
4726,2011,CA,NAPA,39246851.78609971,California,Control,Napa County,137691,both,285.03570884153436
4727,2011,CA,NEVADA,56292542.33021214,California,Control,Nevada County,98701,both,570.3340627776024
4728,2011,CA,ORANGE,824406232.7995497,California,Control,Orange County,3049271,both,270.36174639759787
4729,2011,CA,PLACER,188135546.15899232,California,Control,Placer County,356328,both,527.9841779455792
4730,2011,CA,PLUMAS,15039689.936812526,California,Control,Plumas County,19719,both,762.7004379944483
4731,2011,CA,RIVERSIDE,624662643.5257362,California,Control,Riverside County,2234070,both,279.60746240079146
4732,2011,CA,SACRAMENTO,533852801.8078671,California,Control,Sacramento County,1433730,both,372.35239676080374
4733,2011,CA,SAN BENITO,15566055.361350067,California,Control,San Benito County,55977,both,278.0794855270927
4734,2011,CA,SAN BERNARDINO,563340966.2867439,California,Control,San Bernardino County,2060827,both,273.3567476972807
4735,2011,CA,SAN DIEGO,934374812.2454443,California,Control,San Diego County,3137156,both,297.84136085213623
4736,2011,CA,SAN FRANCISCO,237207685.47124115,California,Control,San Francisco County,815650,both,290.8204321354026
4737,2011,CA,SAN JOAQUIN,234944375.3588057,California,Control,San Joaquin County,694354,both,338.363969040008
4738,2011,CA,SAN LUIS OBISPO,119479476.00432819,California,Control,San Luis Obispo County,271058,both,440.78933661551474
4739,2011,CA,SAN MATEO,168946988.4990788,California,Control,San Mateo County,728344,both,231.96043147067707
4740,2011,CA,SANTA BARBARA,152672578.55257902,California,Control,Santa Barbara County,425453,both,358.84710779470123
4741,2011,CA,SANTA CLARA,254583011.5128913,California,Control,Santa Clara County,1812054,both,140.4941638123871
4742,2011,CA,SANTA CRUZ,96956284.456725,California,Control,Santa Cruz County,264858,both,366.0689292251886
4743,2011,CA,SHASTA,148954452.7075903,California,Control,Shasta County,177588,both,838.7641772393986
4744,2011,CA,SIERRA,861162.4950000001,California,Control,Sierra County,3098,both,277.9736910910265
4745,2011,CA,SISKIYOU,31435441.279087573,California,Control,Siskiyou County,44615,both,704.5935510274028
4746,2011,CA,SOLANO,140127943.9753891,California,Control,Solano County,416342,both,336.5693203553547
4747,2011,CA,SONOMA,206243423.25934067,California,Control,Sonoma County,487421,both,423.1320014101581
4748,2011,CA,STANISLAUS,332120108.2951207,California,Control,Stanislaus County,517560,both,641.7035866278707
4749,2011,CA,SUTTER,77942274.0456372,California,Control,Sutter County,94482,both,824.9431007560933
4750,2011,CA,TEHAMA,37415749.7051999,California,Control,Tehama County,63331,both,590.7967615417394
4751,2011,CA,TRINITY,8758866.502949987,California,Control,Trinity County,13685,both,640.0340886335393
4752,2011,CA,TULARE,136831376.24632636,California,Control,Tulare County,446784,both,306.2584520625769
4753,2011,CA,TUOLUMNE,47414291.11218708,California,Control,Tuolumne County,54830,both,864.7508865983418
4754,2011,CA,VENTURA,262841934.46280384,California,Control,Ventura County,830099,both,316.6392616577105
4755,2011,CA,YOLO,49404964.95498673,California,Control,Yolo County,201954,both,244.6347433325744
4756,2011,CA,YUBA,40024576.03953734,California,Control,Yuba County,72489,both,552.1468917978913
4757,2011,CO,ADAMS,157909630.98270416,Colorado,Control,Adams County,452201,both,349.2023038045121
4758,2011,CO,ALAMOSA,15352656.003862575,Colorado,Control,Alamosa County,15709,both,977.315933787165
4759,2011,CO,ARAPAHOE,179476995.6612829,Colorado,Control,Arapahoe County,585968,both,306.2914624369981
4760,2011,CO,ARCHULETA,1833741.5327250038,Colorado,Control,Archuleta County,12021,both,152.5448409221366
4761,2011,CO,BACA,1089965.1375000004,Colorado,Control,Baca County,3778,both,288.50321267866605
4762,2011,CO,BENT,1820751.8002125013,Colorado,Control,Bent County,6424,both,283.42960775412536
4763,2011,CO,BOULDER,123953195.74020036,Colorado,Control,Boulder County,299957,both,413.23654970612574
4764,2011,CO,BROOMFIELD,31757599.130212426,Colorado,Control,Broomfield County,57493,both,552.373317277102
4765,2011,CO,CHAFFEE,8507843.517262498,Colorado,Control,Chaffee County,18028,both,471.9238693844297
4766,2011,CO,CHEYENNE,458579.7375,Colorado,Control,Cheyenne County,1863,both,246.15122785829308
4767,2011,CO,CLEAR CREEK,3535031.152499996,Colorado,Control,Clear Creek County,9011,both,392.3017592387078
4768,2011,CO,CONEJOS,2799783.825,Colorado,Control,Conejos County,8290,both,337.7302563329313
4769,2011,CO,CROWLEY,1527021.9374999998,Colorado,Control,Crowley County,5882,both,259.609305933356
4770,2011,CO,CUSTER,3027.0000000000005,Colorado,Control,Custer County,4225,both,0.7164497041420119
4771,2011,CO,DELTA,12851927.562000046,Colorado,Control,Delta County,30393,both,422.8581437173048
4772,2011,CO,DENVER,143145748.23296452,Colorado,Control,Denver County,620530,both,230.68304229120997
4773,2011,CO,DOUGLAS,68699997.21817318,Colorado,Control,Douglas County,292548,both,234.83324862304025
4774,2011,CO,EAGLE,12597014.534475112,Colorado,Control,Eagle County,52051,both,242.01292068308223
4775,2011,CO,EL PASO,210689689.34487703,Colorado,Control,El Paso County,637305,both,330.5947534459592
4776,2011,CO,ELBERT,4066915.6274999874,Colorado,Control,Elbert County,23178,both,175.46447611959562
4777,2011,CO,FREMONT,22785407.66250006,Colorado,Control,Fremont County,47379,both,480.9178678845071
4778,2011,CO,GARFIELD,16652455.309087746,Colorado,Control,Garfield County,56048,both,297.11060714187386
4779,2011,CO,GILPIN,1732181.4375,Colorado,Control,Gilpin County,5428,both,319.1196458179808
4780,2011,CO,GRAND,2898584.0663624993,Colorado,Control,Grand County,14563,both,199.0375654990386
4781,2011,CO,GUNNISON,2717996.617499994,Colorado,Control,Gunnison County,15261,both,178.10082022803186
4782,2011,CO,HINSDALE,4086.45,Colorado,Control,Hinsdale County,825,both,4.9532727272727275
4783,2011,CO,HUERFANO,3871799.512500002,Colorado,Control,Huerfano County,6528,both,593.1065429687503
4784,2011,CO,JEFFERSON,242243847.98720244,Colorado,Control,Jefferson County,540506,both,448.1797574628264
4785,2011,CO,KIOWA,540486.0375000007,Colorado,Control,Kiowa County,1431,both,377.6981394129984
4786,2011,CO,KIT CARSON,746392.3125000006,Colorado,Control,Kit Carson County,8172,both,91.33532947870785
4787,2011,CO,LA PLATA,10373824.17000001,Colorado,Control,La Plata County,51866,both,200.01203428064645
4788,2011,CO,LAKE,3024010.7249999954,Colorado,Control,Lake County,7343,both,411.8222422715505
4789,2011,CO,LARIMER,128889902.68383832,Colorado,Control,Larimer County,305246,both,422.24927659605146
4790,2011,CO,LAS ANIMAS,7698132.397500018,Colorado,Control,Las Animas County,15053,both,511.40187321464276
4791,2011,CO,LINCOLN,2006162.7000000016,Colorado,Control,Lincoln County,5419,both,370.2090238051304
4792,2011,CO,LOGAN,5433184.473862486,Colorado,Control,Logan County,22577,both,240.6513032671518
4793,2011,CO,MESA,45854633.62383664,Colorado,Control,Mesa County,147174,both,311.5674889847163
4794,2011,CO,MOFFAT,6563460.2888624985,Colorado,Control,Moffat County,13423,both,488.9711904091856
4795,2011,CO,MONTEZUMA,9726958.211587528,Colorado,Control,Montezuma County,25476,both,381.8086909871066
4796,2011,CO,MONTROSE,11661705.729750073,Colorado,Control,Montrose County,40974,both,284.6123329367421
4797,2011,CO,MORGAN,8554655.612700006,Colorado,Control,Morgan County,28452,both,300.6697459827079
4798,2011,CO,OTERO,17075839.778625116,Colorado,Control,Otero County,18839,both,906.4090333152034
4799,2011,CO,OURAY,1152458.2125000004,Colorado,Control,Ouray County,4423,both,260.56030126610904
4800,2011,CO,PARK,1465833.4538625,Colorado,Control,Park County,16055,both,91.30074455699159
4801,2011,CO,PHILLIPS,733906.4624999998,Colorado,Control,Phillips County,4401,both,166.75902351738236
4802,2011,CO,PITKIN,1668444.8288625,Colorado,Control,Pitkin County,17169,both,97.1777522780884
4803,2011,CO,PROWERS,5752512.862499992,Colorado,Control,Prowers County,12502,both,460.12740861462106
4804,2011,CO,PUEBLO,180468041.8229296,Colorado,Control,Pueblo County,160184,both,1126.629637310403
4805,2011,CO,RIO BLANCO,1341376.2000000014,Colorado,Control,Rio Blanco County,6747,both,198.81076033792817
4806,2011,CO,RIO GRANDE,3882303.052949991,Colorado,Control,Rio Grande County,11913,both,325.8879419919408
4807,2011,CO,ROUTT,7035006.530550011,Colorado,Control,Routt County,23252,both,302.55489981722053
4808,2011,CO,SAGUACHE,3027.0,Colorado,Control,Saguache County,6188,both,0.48917259211376857
4809,2011,CO,SAN MIGUEL,660350.7375000005,Colorado,Control,San Miguel County,7487,both,88.19964438359831
4810,2011,CO,SEDGWICK,1178295.0749999995,Colorado,Control,Sedgwick County,2372,both,496.7517179595276
4811,2011,CO,SUMMIT,7201340.895000019,Colorado,Control,Summit County,28042,both,256.80553794308605
4812,2011,CO,TELLER,13857529.744762564,Colorado,Control,Teller County,23369,both,592.987707850681
4813,2011,CO,WELD,100352255.8168112,Colorado,Control,Weld County,258827,both,387.71942578174304
4814,2011,CO,YUMA,2159564.6174999974,Colorado,Control,Yuma County,10134,both,213.10090956187068
4815,2011,FL,ALACHUA,145750680.89928886,Florida,Treatment,Alachua County,249834,both,583.3900946199831
4816,2011,FL,BAKER,32777553.120000094,Florida,Treatment,Baker County,27049,both,1211.7842848164478
4817,2011,FL,BAY,73505844.84768544,Florida,Treatment,Bay County,169555,both,433.5221305634481
4818,2011,FL,BRADFORD,21271099.192500032,Florida,Treatment,Bradford County,28431,both,748.1657061833926
4819,2011,FL,BREVARD,481720149.90375686,Florida,Treatment,Brevard County,544359,both,884.9309920544289
4820,2011,FL,BROWARD,1492503447.6552727,Florida,Treatment,Broward County,1786980,both,835.2099338858145
4821,2011,FL,CALHOUN,2810688.7313624937,Florida,Treatment,Calhoun County,14717,both,190.9824509996938
4822,2011,FL,CHARLOTTE,207165206.28814623,Florida,Treatment,Charlotte County,159869,both,1295.843511175689
4823,2011,FL,CITRUS,148717253.40454006,Florida,Treatment,Citrus County,139764,both,1064.0597965466077
4824,2011,FL,CLAY,149491520.33715263,Florida,Treatment,Clay County,192314,both,777.3304093157681
4825,2011,FL,COLLIER,198903375.2560968,Florida,Treatment,Collier County,327629,both,607.0994181104139
4826,2011,FL,COLUMBIA,50996453.02499971,Florida,Treatment,Columbia County,67317,both,757.5568285128527
4827,2011,FL,DIXIE,2559382.1699999995,Florida,Treatment,Dixie County,16406,both,156.0028142143118
4828,2011,FL,DUVAL,659029698.1377031,Florida,Treatment,Duval County,872355,both,755.4604468796568
4829,2011,FL,ESCAMBIA,146310743.82427692,Florida,Treatment,Escambia County,299401,both,488.67820690070147
4830,2011,FL,FLAGLER,58500274.69567432,Florida,Treatment,Flagler County,97462,both,600.2367558194406
4831,2011,FL,FRANKLIN,2695184.8163624993,Florida,Treatment,Franklin County,11472,both,234.9359149548901
4832,2011,FL,GADSDEN,10053993.885000044,Florida,Treatment,Gadsden County,47373,both,212.23046640491512
4833,2011,FL,GILCHRIST,5709070.005,Florida,Treatment,Gilchrist County,16994,both,335.9462166058609
4834,2011,FL,GLADES,4646468.1,Florida,Treatment,Glades County,12837,both,361.95903248422525
4835,2011,FL,GULF,3866418.2024999945,Florida,Treatment,Gulf County,15764,both,245.2688532415627
4836,2011,FL,HAMILTON,3033594.8775,Florida,Treatment,Hamilton County,14595,both,207.85165313463514
4837,2011,FL,HARDEE,9282533.205000013,Florida,Treatment,Hardee County,27684,both,335.3031789120074
4838,2011,FL,HENDRY,26953096.24886254,Florida,Treatment,Hendry County,38972,both,691.6015664801021
4839,2011,FL,HERNANDO,239292429.87068936,Florida,Treatment,Hernando County,172847,both,1384.4176055742325
4840,2011,FL,HIGHLANDS,54161629.26453657,Florida,Treatment,Highlands County,98477,both,549.992681179733
4841,2011,FL,HILLSBOROUGH,1533314549.951233,Florida,Treatment,Hillsborough County,1255503,both,1221.275098467493
4842,2011,FL,HOLMES,5188443.8663624935,Florida,Treatment,Holmes County,19838,both,261.54067276754176
4843,2011,FL,INDIAN RIVER,141158729.60861292,Florida,Treatment,Indian River County,139103,both,1014.7784706915949
4844,2011,FL,JACKSON,16484638.48500007,Florida,Treatment,Jackson County,49197,both,335.0740590889703
4845,2011,FL,JEFFERSON,2823451.9349999954,Florida,Treatment,Jefferson County,14529,both,194.3321587858762
4846,2011,FL,LAFAYETTE,1307105.1674999995,Florida,Treatment,Lafayette County,8798,both,148.56844368038185
4847,2011,FL,LAKE,179071465.38702148,Florida,Treatment,Lake County,300505,both,595.9017832882031
4848,2011,FL,LEE,587055726.865132,Florida,Treatment,Lee County,631053,both,930.2795911993636
4849,2011,FL,LEON,58086072.97544732,Florida,Treatment,Leon County,278371,both,208.6642393620288
4850,2011,FL,LEVY,36064200.581587374,Florida,Treatment,Levy County,40151,both,898.2142557243251
4851,2011,FL,LIBERTY,821881.800000001,Florida,Treatment,Liberty County,8264,both,99.45326718296236
4852,2011,FL,MADISON,4642083.652499965,Florida,Treatment,Madison County,19130,both,242.65988774176506
4853,2011,FL,MANATEE,326820055.07584304,Florida,Treatment,Manatee County,327549,both,997.7745469405892
4854,2011,FL,MARION,209503198.54884028,Florida,Treatment,Marion County,332286,both,630.4905971026172
4855,2011,FL,MARTIN,137044596.42521226,Florida,Treatment,Martin County,147871,both,926.7848085507792
4856,2011,FL,MIAMI-DADE,1070607759.4411213,Florida,Treatment,Miami-Dade County,2544531,both,420.7485620890928
4857,2011,FL,MONROE,71118776.76247375,Florida,Treatment,Monroe County,73967,both,961.4933248945306
4858,2011,FL,NASSAU,64563827.89567392,Florida,Treatment,Nassau County,74148,both,870.7426754015472
4859,2011,FL,OKALOOSA,63730010.40067317,Florida,Treatment,Okaloosa County,183102,both,348.0574237347117
4860,2011,FL,OKEECHOBEE,49274623.40681212,Florida,Treatment,Okeechobee County,39869,both,1235.913200903261
4861,2011,FL,ORANGE,879529746.1211019,Florida,Treatment,Orange County,1170579,both,751.3629973894132
4862,2011,FL,OSCEOLA,188818988.5286311,Florida,Treatment,Osceola County,278636,both,677.6546768135887
4863,2011,FL,PALM BEACH,1063694692.981102,Florida,Treatment,Palm Beach County,1336760,both,795.7260039057886
4864,2011,FL,PASCO,678130651.9052863,Florida,Treatment,Pasco County,466464,both,1453.7684621005828
4865,2011,FL,PINELLAS,1262519967.372217,Florida,Treatment,Pinellas County,918455,both,1374.6127653202573
4866,2011,FL,POLK,281211844.47592306,Florida,Treatment,Polk County,609948,both,461.0423256997696
4867,2011,FL,PUTNAM,96933599.3928748,Florida,Treatment,Putnam County,73652,both,1316.1027452462229
4868,2011,FL,SANTA ROSA,90109915.88021152,Florida,Treatment,Santa Rosa County,155738,both,578.5994162003591
4869,2011,FL,SARASOTA,412731763.29697466,Florida,Treatment,Sarasota County,382226,both,1079.8108011934685
4870,2011,FL,SEMINOLE,521292236.5392245,Florida,Treatment,Seminole County,426334,both,1222.732028267097
4871,2011,FL,SUMTER,54304065.10226154,Florida,Treatment,Sumter County,97975,both,554.2645072953462
4872,2011,FL,SUWANNEE,14079857.971125064,Florida,Treatment,Suwannee County,43368,both,324.660071276634
4873,2011,FL,TAYLOR,10229764.905225087,Florida,Treatment,Taylor County,22662,both,451.40609413225167
4874,2011,FL,UNION,3801527.356575001,Florida,Treatment,Union County,15302,both,248.4333653493008
4875,2011,FL,VOLUSIA,396323028.02082014,Florida,Treatment,Volusia County,494464,both,801.5204909170741
4876,2011,FL,WAKULLA,9653313.382725036,Florida,Treatment,Wakulla County,30973,both,311.66865924272867
4877,2011,FL,WALTON,35063180.9935875,Florida,Treatment,Walton County,55602,both,630.6100678678375
4878,2011,FL,WASHINGTON,13964081.089987598,Florida,Treatment,Washington County,24510,both,569.729950631889
